epoch,batchid,loss
1, 0,0.006267095915973
1, 1,0.004902473185211
1, 2,0.004676339216530
1, 3,0.005682582966983
1, 4,0.005936752073467
1, 5,0.005648717749864
1, 6,0.006338223349303
1, 7,0.005584597587585
1, 8,0.005319970194250
1, 9,0.005283344071358
1, 10,0.005310832522810
1, 11,0.005732278339565
1, 12,0.005278120748699
1, 13,0.005552822258323
1, 14,0.005428955424577
1, 15,0.004942129366100
1, 16,0.004552195314318
1, 17,0.005343348719180
1, 18,0.005289915017784
1, 19,0.005073835607618
1, 20,0.005283437203616
1, 21,0.005131648853421
1, 22,0.005165440030396
1, 23,0.005405009724200
1, 24,0.005050627049059
1, 25,0.005229356698692
1, 26,0.004839698784053
1, 27,0.004838119726628
1, 28,0.005277104210109
1, 29,0.004589561838657
1, 30,0.005331616848707
1, 31,0.005180513951927
1, 32,0.005229306872934
1, 33,0.004700470715761
1, 34,0.005023087374866
1, 35,0.004771084059030
1, 36,0.005779320374131
1, 37,0.004496900830418
1, 38,0.005023291800171
1, 39,0.005323497112840
1, 40,0.005623309873044
1, 41,0.005055597983301
1, 42,0.004645760171115
1, 43,0.005561998113990
1, 44,0.005060389172286
1, 45,0.005058016628027
1, 46,0.005267722532153
1, 47,0.004540819209069
1, 48,0.005121842958033
1, 49,0.004130060318857
1, 50,0.004569503944367
1, 51,0.004125695209950
1, 52,0.004004717338830
1, 53,0.005122406873852
1, 54,0.005171481054276
1, 55,0.005330501124263
1, 56,0.004915739409626
1, 57,0.005080031231046
1, 58,0.005090451799333
1, 59,0.005091020371765
1, 60,0.004883024841547
1, 61,0.004951163195074
1, 62,0.004596493672580
1, 63,0.004628960043192
1, 64,0.004346673376858
1, 65,0.004648183938116
1, 66,0.004263204988092
1, 67,0.003981197252870
1, 68,0.004836109001189
1, 69,0.004500093869865
1, 70,0.004613558296114
1, 71,0.004979377612472
1, 72,0.004968672525138
1, 73,0.004845477174968
1, 74,0.004123922437429
1, 75,0.004437621682882
1, 76,0.004369804169983
1, 77,0.005137995816767
1, 78,0.003661545226350
1, 79,0.004633233882487
1, 80,0.004264485556632
1, 81,0.004595606587827
1, 82,0.004323229659349
1, 83,0.004480391275138
1, 84,0.004602827131748
1, 85,0.004631802439690
1, 86,0.004000280518085
1, 87,0.004144188482314
1, 88,0.004292790777981
1, 89,0.004428210202605
1, 90,0.004787460435182
1, 91,0.004563697148114
1, 92,0.004290355369449
1, 93,0.004493516404182
1, 94,0.004437304101884
1, 95,0.004724819678813
1, 96,0.004298939369619
1, 97,0.004491761326790
1, 98,0.004430350847542
1, 99,0.004436254501343
1, 100,0.004100980237126
1, 101,0.004733497742563
1, 102,0.003608204657212
1, 103,0.004348001908511
1, 104,0.004695608280599
1, 105,0.004637882579118
1, 106,0.004305404610932
1, 107,0.004122990649194
1, 108,0.004048482514918
1, 109,0.004616462625563
1, 110,0.004351037088782
1, 111,0.005034623667598
1, 112,0.004440362565219
1, 113,0.004282682202756
1, 114,0.004210992250592
1, 115,0.003862546058372
1, 116,0.004371935036033
1, 117,0.003803039668128
1, 118,0.003899029223248
1, 119,0.003922975622118
1, 120,0.003828280139714
1, 121,0.004709174390882
1, 122,0.003372874576598
1, 123,0.003989811055362
1, 124,0.003694939659908
1, 125,0.004253189079463
1, 126,0.004058874677867
1, 127,0.004233042709529
1, 128,0.004429971333593
1, 129,0.003921516239643
1, 130,0.003987774718553
1, 131,0.004000232554972
1, 132,0.004694485571235
1, 133,0.004115355666727
1, 134,0.004448550753295
1, 135,0.004013440106064
1, 136,0.004330997355282
1, 137,0.004762383177876
1, 138,0.003869435051456
1, 139,0.004347694572061
1, 140,0.004133577924222
1, 141,0.004064255394042
1, 142,0.004466016311198
1, 143,0.004644391126931
1, 144,0.004031587857753
1, 145,0.003862025216222
1, 146,0.004119360353798
1, 147,0.003960197791457
1, 148,0.004205871839076
1, 149,0.004114029929042
1, 150,0.003913698252290
1, 151,0.004168176092207
1, 152,0.003967660944909
1, 153,0.004074984695762
1, 154,0.004293597303331
1, 155,0.003636907087639
1, 156,0.004659207537770
1, 157,0.003711836412549
1, 158,0.003789794165641
1, 159,0.003610268700868
1, 160,0.004626263864338
1, 161,0.004120342899114
1, 162,0.003814014606178
1, 163,0.003679140005261
1, 164,0.004175576381385
1, 165,0.004060890525579
1, 166,0.003829449880868
1, 167,0.004320769105107
1, 168,0.004915356170386
1, 169,0.003352829487994
1, 170,0.004260926973075
1, 171,0.004570835269988
1, 172,0.003530484624207
1, 173,0.003868846222758
1, 174,0.003888513660058
1, 175,0.003887155791745
1, 176,0.004136847797781
1, 177,0.004001398105174
1, 178,0.003753343829885
1, 179,0.003533962648362
1, 180,0.003547247266397
1, 181,0.003648059908301
1, 182,0.004459965974092
1, 183,0.004442786797881
1, 184,0.004034164361656
1, 185,0.003970001824200
1, 186,0.004220133181661
1, 187,0.003834950039163
1, 188,0.004744529724121
1, 189,0.003596950555220
1, 190,0.003590516513214
1, 191,0.004192006774247
1, 192,0.003815047442913
1, 193,0.004061562474817
1, 194,0.004084531217813
